gutenberg_id	text
5230	shouting as they ran. It was a fire. They ran in the direction of
5230	my lodging, and looking back down a street I saw a mass of black
5230	smoke streaming up above the roofs and telephone wires. It was my
5230	lodging burning; my clothes, my apparatus, all my resources indeed,
5230	except my cheque-book and the three volumes of memoranda that
5230	awaited me in Great Portland Street, were there. Burning! I had
5230	burnt my boats--if ever a man did! The place was blazing.""
5230	
5230	The Invisible Man paused and thought. Kemp glanced nervously out of
5230	the window. ""Yes?"" he said. ""Go on.""
5230	
5230	
5230	
5230	CHAPTER XXII
5230	
5230	IN THE EMPORIUM
5230	
5230	
5230	""So last January, with the beginning of a snowstorm in the air
5230	about me--and if it settled on me it would betray me!--weary,
5230	cold, painful, inexpressibly wretched, and still but half convinced
5230	of my invisible quality, I began this new life to which I am
5230	committed. I had no refuge, no appliances, no human being in the
5230	world in whom I could confide. To have told my secret would have
5230	given me away--made a mere show and rarity of me. Nevertheless, I
5230	was half-minded to accost some passer-by and throw myself upon his
5230	mercy. But I knew too clearly the terror and brutal cruelty my
5230	advances would evoke. I made no plans in the street. My sole object
5230	was to get shelter from the snow, to get myself covered and warm;
5230	then I might hope to plan. But even to me, an Invisible Man, the
5230	rows of London houses stood latched, barred, and bolted
5230	impregnably.
5230	
5230	""Only one thing could I see clearly before me--the cold exposure
5230	and misery of the snowstorm and the night.
5230	
5230	""And then I had a brilliant idea. I turned down one of the roads
5230	leading from Gower Street to Tottenham Court Road, and found myself
5230	outside Omniums, the big establishment where everything is to be
5230	bought--you know the place: meat, grocery, linen, furniture,
5230	clothing, oil paintings even--a huge meandering collection of shops
5230	rather than a shop. I had thought I should find the doors open, but
5230	they were closed, and as I stood in the wide entrance a carriage
5230	stopped outside, and a man in uniform--you know the kind of
5230	personage with 'Omnium' on his cap--flung open the door. I contrived
5230	to enter, and walking down the shop--it was a department where they
5230	were selling ribbons and gloves and stockings and that kind of
5230	thing--came to a more spacious region devoted to picnic baskets and
5230	wicker furniture.
5230	
5230	""I did not feel safe there, however; people were going to and fro,
5230	and I prowled restlessly about until I came upon a huge section in
5230	an upper floor containing multitudes of bedsteads, and over these I
5230	clambered, and found a resting-place at last among a huge pile of
5230	folded flock mattresses. The place was already lit up and agreeably
5230	warm, and I decided to remain where I was, keeping a cautious
5230	eye on the two or three sets of shopmen and customers who were
5230	meandering through the place, until closing time came. Then I
5230	should be able, I thought, to rob the place for food and clothing,
5230	and disguised, prowl through it and examine its resources, perhaps
5230	sleep on some of the bedding. That seemed an acceptable plan.
5230	My idea was to procure clothing to make myself a muffled but
5230	acceptable figure, to get money, and then to recover my books
5230	and parcels where they awaited me, take a lodging somewhere and
5230	elaborate plans for the complete realisation of the advantages my
5230	invisibility gave me (as I still imagined) over my fellow-men.
5230	
5230	""Closing time arrived quickly enough. It could not have been more
5230	than an hour after I took up my position on the mattresses before I
5230	noticed the blinds of the windows being drawn, and customers being
5230	marched doorward. And then a number of brisk young men began with
5230	remarkable alacrity to tidy up the goods that remained disturbed. I
5230	left my lair as the crowds diminished, and prowled cautiously out
5230	into the less desolate parts of the shop. I was really surprised to
5230	observe how rapidly the young men and women whipped away the goods
5230	displayed for sale during the day. All the boxes of goods, the
5230	hanging fabrics, the festoons of lace, the boxes of sweets in the
5230	grocery section, the displays of this and that, were being whipped
5230	down, folded up, slapped into tidy receptacles, and everything that
5230	could not be taken down and put away had sheets of some coarse
5230	stuff like sacking flung over them. Finally all the chairs were
5230	turned up on to the counters, leaving the floor clear. Directly
5230	each of these young people had done, he or she made promptly for
5230	the door with such an expression of animation as I have rarely
5230	observed in a shop assistant before. Then came a lot of youngsters
5230	scattering sawdust and carrying pails and brooms. I had to dodge
5230	to get out of the way, and as it was, my ankle got stung with the
5230	sawdust. For some time, wandering through the swathed and darkened
5230	departments, I could hear the brooms at work. And at last a good
5230	hour or more after the shop had been closed, came a noise of
5230	locking doors. Silence came upon the place, and I found myself
5230	wandering through the vast and intricate shops, galleries, show-rooms
5230	of the place, alone. It was very still; in one place I remember
5230	passing near one of the Tottenham Court Road entrances and listening
5230	to the tapping of boot-heels of the passers-by.
5230	
5230	""My first visit was to the place where I had seen stockings and
5230	gloves for sale. It was dark, and I had the devil of a hunt after
5230	matches, which I found at last in the drawer of the little cash
5230	desk. Then I had to get a candle. I had to tear down wrappings and
5230	ransack a number of boxes and drawers, but at last I managed to turn
5230	out what I sought; the box label called them lambswool pants, and
5230	lambswool vests. Then socks, a thick comforter, and then I went to
5230	the clothing place and got trousers, a lounge jacket, an overcoat
5230	and a slouch hat--a clerical sort of hat with the brim turned down.
5230	I began to feel a human being again, and my next thought was food.
5230	
5230	""Upstairs was a refreshment department, and there I got cold meat.
5230	There was coffee still in the urn, and I lit the gas and warmed it
5230	up again, and altogether I did not do badly. Afterwards, prowling
5230	through the place in search of blankets--I had to put up at last
5230	with a heap of down quilts--I came upon a grocery section with
